Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address
02/13/2019,BMW,4D,,BLK,,IL,10300 S. Doty
02/13/2019,BUIC,4D,,SIL,AZ83320,IL,701 N. Sacramento
02/13/2019,BUIC,4D,,GLD,AP51924,IL,701 N. Sacramento
02/13/2019,BUIC,LL,,SIL,AP54808,IL,10300 S. Doty
02/13/2019,CHEV,4D,,TAN,6SMH912,CA,400 E. Lower Wacker
02/13/2019,CHEV,4D,MAL,SIL,765326,IL,10300 S. Doty
02/13/2019,CHEV,4D,,BLK,Q513556,IL,10300 S. Doty
02/13/2019,CHEV,LL,,BLU,AV90644,IL,10300 S. Doty
02/13/2019,DODG,4D,,SIL,AP87640,IL,10300 S. Doty
02/13/2019,FORD,2D,,WHI,2070966B,IL,10300 S. Doty
02/13/2019,FORD,LL,TK,RED,AJ64475,IL,701 N. Sacramento
02/13/2019,FORD,LL,TK,BLK,601U187,IL,701 N. Sacramento
02/13/2019,HOND,2D,,RED,ZU92516,IL,10300 S. Doty
02/13/2019,HOND,4D,,CPR,,IL,701 N. Sacramento
02/13/2019,HYUN,4D,,BLK,AT56974,IL,701 N. Sacramento
02/13/2019,JAG,4D,,RED,AAZ6490,WI,10300 S. Doty
02/13/2019,JEEP,LL,TK,BLK,99193FF,IL,701 N. Sacramento
02/13/2019,JEEP,LL,,GRY,AP98885,IL,701 N. Sacramento
02/13/2019,JEEP,LL,,BLK,DL5878,IL,10300 S. Doty
02/13/2019,NISS,4D,,GRY,AW30735,IL,701 N. Sacramento
02/13/2019,SATR,4D,,SIL,,IL,10300 S. Doty
02/13/2019,TOYT,VN,TK,BLU,H642221,OH,10300 S. Doty
02/13/2019,VOLK,VN,TK,BLU,K160971,IN,10300 S. Doty
02/12/2019,AUDI,4D,,GRY,,IL,10300 S. Doty
02/12/2019,BUIC,4D,,WHI,AX25064,IL,10300 S. Doty
02/12/2019,BUIC,4D,,SIL,AH39570,IL,701 N. Sacramento
02/12/2019,CADI,4D,,BLK,86F1775,TX,701 N. Sacramento
02/12/2019,CHEV,2D,,GLD,2481131B,IL,10300 S. Doty
02/12/2019,CHEV,4D,,BLK,AX24837,IL,10300 S. Doty
02/12/2019,CHEV,4D,,RED,BA63830,IL,701 N. Sacramento
02/12/2019,CHEV,4D,,RED,E457996,IL,10300 S. Doty
02/12/2019,FORD,4D,,GLD,223U341,IL,701 N. Sacramento
02/12/2019,FORD,LL,,WHI,AM87291,IL,10300 S. Doty
02/12/2019,FORD,LL,TK,GRN,AD76785,IL,701 N. Sacramento
02/12/2019,FORD,LL,TK,BLU,487U127,IL,10300 S. Doty
02/12/2019,HOND,4D,ACC,SIL,AS76833,IL,701 N. Sacramento
02/12/2019,HOND,4D,,GLD,AX23846,IL,701 N. Sacramento
02/12/2019,HOND,4D,,WHI,3A089FF,IL,701 N. Sacramento
02/12/2019,HOND,4D,,WHI,394U939,IL,701 N. Sacramento
02/12/2019,HYUN,4D,,BLU,AS62336,IL,10300 S. Doty
02/12/2019,JEEP,LL,TK,SIL,192102,IL,701 N. Sacramento
02/12/2019,LNDR,LL,TK,GLD,AU92785,IL,701 N. Sacramento
02/12/2019,NISS,4D,,RED,AQ45848,IL,10300 S. Doty
02/12/2019,PONT,2D,,GLD,,IL,701 N. Sacramento
02/12/2019,SATR,VN,,BLU,E388426,IL,701 N. Sacramento
02/12/2019,SUBA,4D,,GRY,BC79271,IL,701 N. Sacramento
02/12/2019,TOYT,4D,,GLD,AU28843,IL,701 N. Sacramento
02/12/2019,TOYT,4T,,SIL,457U833,IL,10300 S. Doty
02/11/2019,BUIC,4D,,GRY,AH22096,IL,701 N. Sacramento
02/11/2019,CHEV,4D,,GRN,V508132,IL,10300 S. Doty
02/11/2019,CHEV,4D,,GRY,AX21685,IL,701 N. Sacramento
02/11/2019,CHEV,4D,,GRY,BE64926,IL,701 N. Sacramento
02/11/2019,CHEV,PK,TK,TAN,,IL,10300 S. Doty
02/11/2019,CHRY,4D,,RED,428U404,IL,701 N. Sacramento
02/11/2019,CHRY,4D,,WHI,,IL,10300 S. Doty
02/11/2019,DODG,4D,,GRY,R477349,IL,701 N. Sacramento
02/11/2019,DODG,LL,TK,,ZZ99438,IL,10300 S. Doty
02/11/2019,FORD,LL,TK,SIL,AR85118,IL,701 N. Sacramento
02/11/2019,FORD,LL,TK,GLD,Q704181,IL,10300 S. Doty
02/11/2019,FORD,VN,,WHI,P257870,IL,10300 S. Doty
02/11/2019,GMC,LL,,BLK,2145665,IL,10300 S. Doty
02/11/2019,HOND,LL,TK,BLK,L440545,IL,10300 S. Doty
02/11/2019,HYUN,4D,,MAR,AV77402,IL,10300 S. Doty
02/11/2019,INFI,4D,,BLK,DL1363Z,IL,10300 S. Doty
02/11/2019,JEEP,LL,TK,GRY,AS50107,IL,701 N. Sacramento
02/11/2019,MITS,4D,,LBL,HSW376,IA,701 N. Sacramento
02/11/2019,MITS,4D,,RED,,IL,701 N. Sacramento
02/11/2019,NISS,4D,,TAN,AV76924,IL,10300 S. Doty
02/11/2019,NISS,4D,,BLK,,IL,10300 S. Doty
02/11/2019,NISS,4D,,BRO,,IL,10300 S. Doty
02/11/2019,NISS,4D,,GRY,ZY45007,IL,10300 S. Doty
02/11/2019,OLDS,2D,,RED,,IL,701 N. Sacramento
02/11/2019,OLDS,4D,,TAN,AN12983,IL,701 N. Sacramento
02/11/2019,OLDS,4T,,WHI,419YJJ,WI,10300 S. Doty
02/11/2019,PONT,2D,,BLK,,IL,10300 S. Doty
02/11/2019,PONT,4D,,GRY,AS68133,IL,10300 S. Doty
02/11/2019,PONT,4D,,SIL,,IL,701 N. Sacramento
02/11/2019,PONT,LL,,SIL,R146661,IL,10300 S. Doty
02/11/2019,SAA,4D,,BLK,E758887,IL,701 N. Sacramento
02/11/2019,TOYT,4D,,WHI,407U795,IL,10300 S. Doty
02/11/2019,TOYT,4D,,SIL,BA79434,IL,701 N. Sacramento
02/11/2019,TOYT,4D,,SIL,,IL,10300 S. Doty
02/11/2019,TRI,VN,,WHI,309686,IL,10300 S. Doty
02/11/2019,VOLK,4T,,WHI,9161894,IN,10300 S. Doty
02/10/2019,BUIC,4D,,GLD,AY16585,IL,701 N. Sacramento
02/10/2019,CADI,SD,,SIL,,IL,10300 S. Doty
02/10/2019,CHEV,2D,,RED,825100,IL,10300 S. Doty
02/10/2019,CHEV,LL,,RED,,IL,10300 S. Doty
02/10/2019,CHEV,VN,,MAR,209690,IL,701 N. Sacramento
02/10/2019,FORD,2D,,SIL,S917692,IL,10300 S. Doty
02/10/2019,FORD,4D,,RED,,,701 N. Sacramento
02/10/2019,FORD,LL,,MAR,BB12511,IL,701 N. Sacramento
02/10/2019,FORD,LL,TK,WHI,364U365,IL,701 N. Sacramento
02/10/2019,FORD,LL,,RED,Q631746,IL,701 N. Sacramento
02/10/2019,FORD,PK,TK,RED,2481213B,IL,701 N. Sacramento
02/10/2019,HOND,4D,,GRY,AB30751,IL,10300 S. Doty
02/10/2019,HYUN,4D,,WHI,AL26302,IL,701 N. Sacramento
02/10/2019,INFI,LL,,BRZ,ZZ90429,IL,10300 S. Doty
02/10/2019,KIA,4D,,BLU,AX27422,IL,10300 S. Doty
02/10/2019,MERC,LL,,GRN,AN35229,IL,10300 S. Doty
02/10/2019,MITS,4D,,WHI,BB17988,IL,10300 S. Doty
02/10/2019,MITS,LL,TK,GRY,AR17790,IL,10300 S. Doty
02/10/2019,NISS,4D,,SIL,BA71299,IL,701 N. Sacramento
02/10/2019,NISS,4T,,BLK,BB88749,IL,701 N. Sacramento
02/10/2019,SATR,LL,,WHI,BB86941,IL,10300 S. Doty
02/10/2019,SATR,LL,,GRY,,IL,701 N. Sacramento
02/10/2019,SUZI,LL,GVT,SIL,213864,IL,10300 S. Doty
02/10/2019,TOYT,4T,,MAR,Z711990,IL,701 N. Sacramento
02/09/2019,ACUR,4D,,BGE,BJT6782,WA,701 N. Sacramento
02/09/2019,AUDI,2T,,GRY,Z614820,IL,701 N. Sacramento
02/09/2019,BUIC,4D,,GRN,Z677335,IL,701 N. Sacramento
02/09/2019,BUIC,4T,,SIL,BB23336,IL,10300 S. Doty
02/09/2019,CHEV,2D,,BLU,Q175111,IL,10300 S. Doty
02/09/2019,CHEV,2D,,GRY,E673543,IL,701 N. Sacramento
02/09/2019,CHEV,4D,,GRY,538U426,IL,701 N. Sacramento
02/09/2019,CHEV,LL,TK,BLK,2550543B,IL,10300 S. Doty
02/09/2019,CHRY,4D,,MAR,158480,IL,10300 S. Doty
02/09/2019,DODG,4D,,RED,BA46763,IL,701 N. Sacramento
02/09/2019,FORD,2D,,SIL,AW13670,IL,10300 S. Doty
02/09/2019,FORD,4D,,GRY,AH18758,IL,701 N. Sacramento
02/09/2019,FORD,LL,,RED,YBW2757,MN,10300 S. Doty
02/09/2019,HOND,LL,,SIL,,,10300 S. Doty
02/09/2019,HYUN,4D,,WHI,AX86188,IL,701 N. Sacramento
02/09/2019,JAGU,4D,,WHI,AD51181,IL,701 N. Sacramento
02/09/2019,MERC,LL,,GRY,AX31260,IL,10300 S. Doty
02/09/2019,MITS,4D,,TAN,ZX47066,IL,10300 S. Doty
02/09/2019,NISS,4D,,SIL,AQ70821,IL,701 N. Sacramento
02/09/2019,NISS,4D,,GRY,AX75673,IL,10300 S. Doty
02/09/2019,NISS,4D,,SIL,BB69073,IL,701 N. Sacramento
02/09/2019,PONT,2T,,SIL,37868,IN,10300 S. Doty
02/09/2019,PONT,4D,,GRN,BB89614,IL,701 N. Sacramento
02/09/2019,PONT,4D,,SIL,AV95494,IL,10300 S. Doty
02/09/2019,PONT,4D,,BLK,,,701 N. Sacramento
02/09/2019,PONT,4D,,BLU,AT76305,IL,10300 S. Doty
02/09/2019,PONT,4D,,SIL,AD69811,IL,10300 S. Doty
02/09/2019,PORS,LL,,WHI,704XZH,MN,10300 S. Doty
02/09/2019,SUZI,4D,,RED,Q915841,IL,701 N. Sacramento
02/09/2019,TOYT,4D,,GLD,BA59346,IL,701 N. Sacramento
02/09/2019,TOYT,4D,,BLK,AN73287,IL,10300 S. Doty
02/09/2019,TOYT,4D,,GRN,BB47687,IL,701 N. Sacramento
02/09/2019,TOYT,4D,,GRY,BA73176,IL,701 N. Sacramento
02/09/2019,TOYT,LL,,GRY,ZY54650,IL,701 N. Sacramento
02/09/2019,TOYT,VN,TK,SIL,,,701 N. Sacramento
02/09/2019,VOLK,4D,,BLU,BC18722,IL,701 N. Sacramento
02/08/2019,ACUR,4D,,WHI,,,10300 S. Doty
02/08/2019,CADI,4D,,SIL,V751292,IL,701 N. Sacramento
02/08/2019,CHEV,4D,,GLD,BE80413,IL,10300 S. Doty
02/08/2019,CHEV,4D,,GLD,380TNS,IN,10300 S. Doty
02/08/2019,CHEV,4T,,BLK,AQ65348,IL,10300 S. Doty
02/08/2019,CHEV,LL,,BLK,1131756,IL,10300 S. Doty
02/08/2019,CHEV,LL,,BLK,AD15554,IL,10300 S. Doty
02/08/2019,CHEV,LL,,BLK,,,10300 S. Doty
02/08/2019,DODG,LL,,YEL,AY43684,IL,701 N. Sacramento
02/08/2019,DODG,VN,TK,WHI,AR70635,IL,701 N. Sacramento
02/08/2019,FORD,4D,,RED,AF30249,IL,701 N. Sacramento
02/08/2019,FORD,4D,,BLU,,IL,701 N. Sacramento
02/08/2019,FORD,LL,,RED,584965,IL,701 N. Sacramento
02/08/2019,FORD,PK,,MAR,1965678B,IL,701 N. Sacramento
02/08/2019,FORD,PK,,BRO,367U575,IL,701 N. Sacramento
02/08/2019,GMC,LL,,GRY,AZ83668,IL,10300 S. Doty
02/08/2019,HOND,2D,,SIL,,,10300 S. Doty
02/08/2019,HOND,4D,,GLD,,IL,10300 S. Doty
02/08/2019,HOND,4D,CIV,SIL,AS85251,IL,701 N. Sacramento
02/08/2019,HOND,VN,,BLU,,IL,10300 S. Doty
02/08/2019,JEEP,LL,,RED,Y734533,IL,10300 S. Doty
02/08/2019,KIA,LL,,BLU,ZZ47759,IL,10300 S. Doty
02/08/2019,MAZD,4D,,GLD,,IL,10300 S. Doty
02/08/2019,MERC,4D,,SIL,HUG810,IA,10300 S. Doty
02/08/2019,NISS,4T,,BLK,BA37779,IL,701 N. Sacramento
02/08/2019,NISS,LL,,BLU,BF17027,IL,10300 S. Doty
02/08/2019,NISS,LL,,GRY,AD54367,IL,10300 S. Doty
02/08/2019,PONT,4D,,SIL,AS77542,IL,10300 S. Doty
02/08/2019,PONT,4D,,SIL,,IL,10300 S. Doty
02/08/2019,PONT,4D,,BLU,AN69605,IL,10300 S. Doty
02/08/2019,PONT,VN,,MAR,AT76348,IL,701 N. Sacramento
02/08/2019,VOLV,4D,,BLU,BD43652,IL,10300 S. Doty
02/07/2019,CADI,4D,,SIL,AU23480,IL,701 N. Sacramento
02/07/2019,CADI,4D,,SIL,DL5720E,IL,701 N. Sacramento
02/07/2019,CHEV,2D,,BLU,AW30848,IL,10300 S. Doty
02/07/2019,CHEV,4D,,SIL,BB65664,IL,701 N. Sacramento
02/07/2019,CHEV,4D,,SIL,,IL,10300 S. Doty
02/07/2019,CHEV,4D,IMP,SIL,BA43575,IL,701 N. Sacramento
02/07/2019,CHEV,4D,MAL,TAN,ZX50401,IL,10300 S. Doty
02/07/2019,CHEV,4D,,BLK,BB23902,IL,10300 S. Doty
02/07/2019,CHEV,4D,,BLK,AB39374,IL,701 N. Sacramento
02/07/2019,CHEV,4T,,MAR,AL99660,IL,701 N. Sacramento
02/07/2019,CHEV,PK,,GLD,,IL,701 N. Sacramento
02/07/2019,CHEV,VN,,RED,793520,IL,701 N. Sacramento
02/07/2019,DODG,4D,,SIL,,,10300 S. Doty
02/07/2019,FORD,4D,,BLU,HLU564,MS,10300 S. Doty
02/07/2019,FORD,4D,,SIL,AZ69412,IL,701 N. Sacramento
02/07/2019,GMC,LL,,BLK,AW23021,IL,701 N. Sacramento
02/07/2019,HOND,2D,,GRY,AX20348,IL,701 N. Sacramento
02/07/2019,HOND,4D,,GRY,,IL,701 N. Sacramento
02/07/2019,HOND,VN,,PNK,BA25274,IL,701 N. Sacramento
02/07/2019,HYUN,4D,,RED,Z196732,IL,701 N. Sacramento
02/07/2019,HYUN,4D,,SIL,V289892,IL,701 N. Sacramento
02/07/2019,JEEP,LL,,DBL,499082,IL,10300 S. Doty
02/07/2019,JEEP,LL,CHE,MAR,YTC732,IN,10300 S. Doty
02/07/2019,MERC,4D,,SIL,BA40513,IL,701 N. Sacramento
02/07/2019,MERZ,LL,,WHI,,IL,10300 S. Doty
02/07/2019,NISS,LL,,BLK,AW25936,IL,701 N. Sacramento
02/07/2019,TOYT,4D,,TAN,AV93439,IL,701 N. Sacramento
02/06/2019,BMW,4D,,LBL,638782,IL,701 N. Sacramento
02/06/2019,BMW,LL,,BLK,KEJV48,FL,701 N. Sacramento
02/06/2019,CHEV,4D,,SIL,540U343,IL,10300 S. Doty
02/06/2019,CHEV,4D,,BLU,AQ39704,IL,701 N. Sacramento
02/06/2019,CHEV,4D,,ONG,AG72075,IL,10300 S. Doty
02/06/2019,CHEV,4D,,WHI,V745405,IL,701 N. Sacramento
02/06/2019,CHEV,LL,,GRY,AP25355,IL,701 N. Sacramento
02/06/2019,CHEV,SW,,GRY,AR71283,IL,10300 S. Doty
02/06/2019,CHRY,4D,,GRY,AS29480,IL,701 N. Sacramento
02/06/2019,DODG,4D,,GRY,198NCX,MN,10300 S. Doty
02/06/2019,FORD,4D,,SIL,BE96557,IL,701 N. Sacramento
02/06/2019,FORD,PK,,WHI,GCD3818,OH,701 N. Sacramento
02/06/2019,GMC,LL,,WHI,AT14190,IL,701 N. Sacramento
02/06/2019,HOND,4D,,SIL,AQC548,MI,701 N. Sacramento
02/06/2019,HOND,4D,,BLK,AP18359,IL,10300 S. Doty
02/06/2019,HOND,VN,,GRN,603U401,IL,10300 S. Doty
02/06/2019,INFI,4D,,WHI,NLR364,SC,701 N. Sacramento
02/06/2019,JEEP,LL,,BLK,R834203,IL,701 N. Sacramento
02/06/2019,JEEP,LL,,BLK,AQ55085,IL,701 N. Sacramento
02/06/2019,KIA,4D,,SIL,ZV36418,IL,10300 S. Doty
02/06/2019,KIA,VN,,BLU,408556,IL,701 N. Sacramento
02/06/2019,LEXS,4D,,BLK,AU94840,IL,701 N. Sacramento
02/06/2019,LINC,LL,,BLK,100U238,IL,701 N. Sacramento
02/06/2019,NISS,4D,,GRY,AT54285,IL,701 N. Sacramento
02/06/2019,NISS,4D,,BLK,AV93395,IL,10300 S. Doty
02/06/2019,NISS,SW,,BLK,3280596,IL,701 N. Sacramento
02/06/2019,PONT,4D,,GLD,,IL,701 N. Sacramento
02/06/2019,PONT,4D,,GRY,AW22937,IL,701 N. Sacramento
02/06/2019,PONT,,,,784666,IL,701 N. Sacramento
02/06/2019,SATR,SW,,GLD,,,701 N. Sacramento
02/06/2019,SCIO,4D,,BLK,703321,IL,701 N. Sacramento
02/06/2019,TOYT,4D,,BLU,359U829,IL,701 N. Sacramento
02/05/2019,BMW,4D,,GRY,AT61534,IL,701 N. Sacramento
02/05/2019,BMW,4D,,DBL,UYQ634,CO,701 N. Sacramento
02/05/2019,BMW,4D,,BLK,BB89779,IL,701 N. Sacramento
02/05/2019,BUIC,4D,,WHI,HRP536,IA,701 N. Sacramento
02/05/2019,BUIC,4D,,BLU,649TAH,IN,10300 S. Doty
02/05/2019,CHEV,4D,,SIL,GKN1454,OH,400 E. Lower Wacker
02/05/2019,CHEV,4D,,BLU,ZY90971,IL,701 N. Sacramento
02/05/2019,CHEV,VN,TK,BLU,562295,IL,10300 S. Doty
02/05/2019,CHRY,VN,TK,GLD,AR79691,IL,701 N. Sacramento
02/05/2019,CHRY,VN,,BLK,BB17451,IL,10300 S. Doty
02/05/2019,FORD,4D,,BRO,BA46890,IL,701 N. Sacramento
02/05/2019,FORD,LL,,WHI,BA30978,IL,701 N. Sacramento
02/05/2019,FORD,PK,TK,RED,2303768B,IL,10300 S. Doty
02/05/2019,FORD,VC,,WHI,1996904B,IL,400 E. Lower Wacker
02/05/2019,HOND,4D,,BLU,BB27598,IL,10300 S. Doty
02/05/2019,HYUN,4D,,MAR,AP69305,IL,10300 S. Doty
02/05/2019,KIA,SW,,WHI,7671125,IL,701 N. Sacramento
02/05/2019,LEXS,4D,,SIL,BB89248,IL,701 N. Sacramento
02/05/2019,MAZD,4D,,GRN,,,701 N. Sacramento
02/05/2019,MERZ,LL,,SIL,BB27804,IL,10300 S. Doty
02/05/2019,MERZ,LL,,BLK,AX90871,IL,701 N. Sacramento
02/05/2019,NISS,4D,,BGE,853894,IL,701 N. Sacramento
02/05/2019,NISS,4D,ALT,GRY,AZ73198,IL,701 N. Sacramento
02/05/2019,NISS,4D,,LGR,AN79849,IL,701 N. Sacramento
02/05/2019,TOYT,VN,,LBL,Z570745,IL,701 N. Sacramento
02/05/2019,TRUK,LL,,WHI,LA17851,NC,701 N. Sacramento
02/04/2019,BUIC,4D,,GLD,Q610888,IL,10300 S. Doty
02/04/2019,CADI,2D,,TAN,,IL,10300 S. Doty
02/04/2019,CHEV,4D,,ONG,K423514,IL,701 N. Sacramento
02/04/2019,CHEV,4D,,BLK,AX31475,IL,10300 S. Doty
02/04/2019,CHEV,4D,,TAN,ZX38212,IL,701 N. Sacramento
02/04/2019,CHEV,LL,,DBL,812646,IL,701 N. Sacramento
02/04/2019,CHEV,PK,,RED,236721F,IL,701 N. Sacramento
02/04/2019,CHEV,VN,,WHI,211665,IL,701 N. Sacramento
02/04/2019,DODG,4D,,GRY,N720550,IL,701 N. Sacramento
02/04/2019,DODG,4H,,WHI,AC52545,IL,701 N. Sacramento
02/04/2019,FORD,4D,,GLD,AIE204,IN,10300 S. Doty
02/04/2019,FORD,4D,,TAN,233NEN,IN,10300 S. Doty
02/04/2019,FORD,PK,,WHI,K659831,IN,10300 S. Doty
02/04/2019,FORD,VN,,GRY,BA55836,IL,701 N. Sacramento
02/04/2019,HOND,4D,,BLU,BB14026,IL,701 N. Sacramento
02/04/2019,HOND,LL,,SIL,Q614950,IL,10300 S. Doty
02/04/2019,HOND,VN,,GRY,520U168,IL,701 N. Sacramento
02/04/2019,HYUN,4D,,SIL,K174127,IN,10300 S. Doty
02/04/2019,HYUN,LL,,GRY,AY79668,IL,701 N. Sacramento
02/04/2019,LAND,LL,,WHI,AM92838,IL,701 N. Sacramento
02/04/2019,NISS,4D,,WHI,BA28825,IL,701 N. Sacramento
02/04/2019,PONT,4D,,WHI,AF64565,IL,10300 S. Doty
02/04/2019,SATR,4D,,GRY,477U975,IL,701 N. Sacramento
02/04/2019,TOYT,2D,,BLK,,,10300 S. Doty
02/04/2019,TOYT,4D,,BGE,S494658,IL,701 N. Sacramento
02/04/2019,VOLV,4D,,SIL,AQ76348,IL,701 N. Sacramento
02/03/2019,BMW,LL,,BLK,215634,IL,701 N. Sacramento
02/03/2019,BUIC,4D,,GRY,BC46094,IL,701 N. Sacramento
02/03/2019,BUIC,4D,,WHI,Z925056,IL,701 N. Sacramento
02/03/2019,CADI,4D,,BLK,AHN730,IN,10300 S. Doty
02/03/2019,CHEV,4D,,BLK,JKHW93,FL,10300 S. Doty
02/03/2019,CHEV,4D,,RED,AV53703,IL,10300 S. Doty
02/03/2019,CHEV,4D,,SIL,AP24630,IL,10300 S. Doty
02/03/2019,CHEV,4D,,MAR,5809066,IL,701 N. Sacramento
02/03/2019,CHEV,LL,,GRY,,IL,10300 S. Doty
02/03/2019,CHEV,LL,,TAN,AH91448,IL,10300 S. Doty
02/03/2019,CHRY,4D,,PLE,,IL,701 N. Sacramento
02/03/2019,CHRY,4D,,PLE,549202,IL,10300 S. Doty
02/03/2019,CHRY,4D,,GRY,501U118,IL,10300 S. Doty
02/03/2019,DODG,2D,,WHI,ZV19384,IL,701 N. Sacramento
02/03/2019,FORD,LL,,BLK,,IL,701 N. Sacramento
02/03/2019,GMC,LL,,RED,AS75953,IL,701 N. Sacramento
02/03/2019,HOND,2D,,BLK,,IL,10300 S. Doty
02/03/2019,HOND,4D,,GRN,AV92667,IL,701 N. Sacramento
02/03/2019,INFI,4D,,BLK,BD30282,IL,701 N. Sacramento
02/03/2019,LINC,4D,,BGE,565U123,IL,701 N. Sacramento
02/03/2019,MERC,4D,,TAN,BA45778,IL,10300 S. Doty
02/03/2019,MERC,4D,,WHI,Z265203,IL,10300 S. Doty
02/03/2019,MITS,4D,,SIL,287U476,IL,10300 S. Doty
02/03/2019,NISS,4D,,BLK,BB13180,IL,10300 S. Doty
02/03/2019,NISS,4D,,MAR,AW33563,IL,701 N. Sacramento
02/03/2019,OLDS,VN,TK,SIL,AS83378,IL,10300 S. Doty
02/03/2019,PONT,4D,,RED,AQ71246,IL,701 N. Sacramento
02/03/2019,PONT,4D,,TAN,AV93064,IL,10300 S. Doty
02/03/2019,SCIO,2D,,BLU,AC34027,IL,701 N. Sacramento
02/03/2019,TOYT,4D,,WHI,Q706671,IL,10300 S. Doty
02/03/2019,TOYT,4D,,BGE,BE95081,IL,701 N. Sacramento
02/03/2019,TOYT,4D,,GLD,Q472126,IL,10300 S. Doty
02/03/2019,VOLK,4D,,SIL,BB31777,IL,10300 S. Doty
02/02/2019,ACUR,4D,,SIL,BA80555,IL,10300 S. Doty
02/02/2019,BMW,4D,,BLK,DL5834F,IL,701 N. Sacramento
02/02/2019,BUIC,4D,,TAN,,IL,701 N. Sacramento
02/02/2019,CHEV,4D,,BLK,BE91327,IL,10300 S. Doty
02/02/2019,CHEV,4D,,BGE,BB29834,IL,10300 S. Doty
02/02/2019,CHEV,4D,,GRY,BE60957,IL,10300 S. Doty
02/02/2019,CHEV,4D,,GRN,,IL,10300 S. Doty
02/02/2019,CHEV,4D,,MAR,AJA605,IL,701 N. Sacramento
02/02/2019,CHEV,LL,,GRY,Q702366,IL,10300 S. Doty
02/02/2019,CHEV,LL,TK,TAN,346U240,IL,10300 S. Doty
02/02/2019,CHEV,LL,,BGE,,IL,701 N. Sacramento
02/02/2019,CHEV,PK,,WHI,2303582B,IL,701 N. Sacramento
02/02/2019,CHEV,VN,TK,WHI,,IL,701 N. Sacramento
02/02/2019,CHRY,VN,,GRY,V222273,IL,10300 S. Doty
02/02/2019,DODG,LL,,RED,CJM575,CO,701 N. Sacramento
02/02/2019,FORD,4D,,BLK,,IL,10300 S. Doty
02/02/2019,FORD,4D,,WHI,,IL,701 N. Sacramento
02/02/2019,FORD,4D,,BLK,,IL,701 N. Sacramento
02/02/2019,FORD,4D,,BLK,,,701 N. Sacramento
02/02/2019,FORD,LL,TK,GRY,,,10300 S. Doty
02/02/2019,FORD,LL,,BLU,AJ83383,IL,10300 S. Doty
02/02/2019,FORD,PK,,WHI,1875283B,IL,701 N. Sacramento
02/02/2019,FORD,VN,,WHI,185764EN,IL,701 N. Sacramento
02/02/2019,FORD,VN,,TAN,R534293,IL,701 N. Sacramento
02/02/2019,GMC,VN,TK,WHI,2385677B,IL,10300 S. Doty
02/02/2019,HOND,2D,,SIL,BA44809,IL,701 N. Sacramento
02/02/2019,HOND,4D,,DGR,ANJ8GI,IN,10300 S. Doty
02/02/2019,INFI,4T,,TAN,765338,IL,10300 S. Doty
02/02/2019,JAGU,4D,,BLU,BC39672,IL,701 N. Sacramento
02/02/2019,JEEP,4D,,BLK,P645507,IL,701 N. Sacramento
02/02/2019,JEEP,4D,,BLU,AT88572,IL,701 N. Sacramento
02/02/2019,JEEP,LL,,RED,BE94808,IL,10300 S. Doty
02/02/2019,KIA,VN,,SIL,487U141,IL,10300 S. Doty
02/02/2019,LINC,4D,,WHI,AW55727,IL,701 N. Sacramento
02/02/2019,LINC,4T,,SIL,BE87767,IL,701 N. Sacramento
02/02/2019,MERZ,4D,,WHI,,,10300 S. Doty
02/02/2019,NISS,4D,,BLK,AY51197,IL,10300 S. Doty
02/02/2019,NISS,LL,TK,TAN,366988,IL,10300 S. Doty
02/02/2019,PONT,4D,,RED,AL95256,IL,701 N. Sacramento
02/02/2019,TOYT,4D,,BLK,,,10300 S. Doty
02/02/2019,TOYT,4D,,SIL,AH38614,IL,701 N. Sacramento
02/02/2019,VOLK,2D,,BLK,Q501469,IL,10300 S. Doty
02/01/2019,BUIC,4D,,BGE,BB82991,IL,10300 S. Doty
02/01/2019,BUIC,LL,,BLU,AX13024,IL,10300 S. Doty
02/01/2019,CHEV,4D,,GRY,V604160,IL,400 E. Lower Wacker
02/01/2019,CHEV,4D,,WHI,BC32911,IL,701 N. Sacramento
02/01/2019,CHEV,4D,,ONG,AH43466,IL,10300 S. Doty
02/01/2019,CHEV,4D,,BLU,,IL,701 N. Sacramento
02/01/2019,CHEV,LL,TK,BRO,Z660755,IL,10300 S. Doty
02/01/2019,CHEV,LL,,RED,AQ75744,IL,10300 S. Doty
02/01/2019,DODG,4D,,BLK,BE58669,IL,10300 S. Doty
02/01/2019,FORD,4D,,SIL,AW24018,IL,701 N. Sacramento
02/01/2019,GMC,VN,TK,SIL,K107565,IN,10300 S. Doty
02/01/2019,HOND,LL,,TAN,ZU74052,IL,701 N. Sacramento
02/01/2019,JEEP,LL,TK,GLD,AT88642,IL,701 N. Sacramento
02/01/2019,LINC,4D,,WHI,G3652B,WI,10300 S. Doty
02/01/2019,LINC,LL,,SIL,404530,IL,10300 S. Doty
02/01/2019,NISS,4D,,WHI,J403202,IN,10300 S. Doty
02/01/2019,PONT,4D,,GRY,,IL,701 N. Sacramento
02/01/2019,PONT,VN,TK,RED,BA73705,IL,701 N. Sacramento
01/31/2019,ACUR,2D,,BLK,AG26177,IL,701 N. Sacramento
01/31/2019,ACUR,4D,,BLK,,,10300 S. Doty
01/31/2019,CHEV,4D,,RED,AV23056,IL,400 E. Lower Wacker
01/31/2019,DODG,LL,,BLU,2266641B,IL,10300 S. Doty
